Disease type,Sex,LHD,Period,"Rate per 100,000 population",LL 95% CI,UL 95% CI
Total,Females,Central Coast LHD,15/16,"1,756.50","1,695.20","1,819.40"
Total,Females,Central Coast LHD,16/17,"1,716.00","1,655.90","1,777.70"
Total,Females,Central Coast LHD,17/18,"1,778.30","1,717.50","1,840.70"
Total,Females,Central Coast LHD,18/19,"1,805.30","1,744.10","1,868.20"
Total,Females,Central Coast LHD,19/20,"1,576.20","1,519.40","1,634.60"
Total,Females,Central Coast LHD,20/21,"1,362.70","1,308.80","1,418.30"
Total,Females,Central Coast LHD,21/22,"1,219.90","1,169.60","1,271.90"
Total,Females,Hunter New England LHD,01/02,"1,288.00","1,254.20","1,322.40"
Total,Females,Hunter New England LHD,02/03,"1,302.20","1,268.50","1,336.60"
Total,Females,Hunter New England LHD,03/04,"1,284.80","1,251.20","1,318.90"
Total,Females,Hunter New England LHD,04/05,"1,269.90","1,236.70","1,303.80"
Total,Females,Hunter New England LHD,05/06,"1,196.80","1,164.60","1,229.60"
Total,Females,Hunter New England LHD,06/07,"1,215.80","1,183.40","1,248.90"
Total,Females,Hunter New England LHD,07/08,"1,363.60","1,329.50","1,398.30"
Total,Females,Hunter New England LHD,08/09,"1,290.80","1,258.00","1,324.40"
Total,Females,Hunter New England LHD,09/10,"1,301.50","1,268.60","1,334.90"
Total,Females,Hunter New England LHD,10/11,"1,352.80","1,319.50","1,386.70"
Total,Females,Hunter New England LHD,11/12,"1,360.90","1,327.60","1,394.80"
Total,Females,Hunter New England LHD,12/13,"1,350.50","1,317.60","1,384.00"
Total,Females,Hunter New England LHD,13/14,"1,355.20","1,322.30","1,388.80"
Total,Females,Hunter New England LHD,14/15,"1,444.70","1,411.00","1,479.00"
Total,Females,Hunter New England LHD,15/16,"1,472.40","1,438.40","1,507.00"
Total,Females,Hunter New England LHD,16/17,"1,623.90","1,588.50","1,659.90"
Total,Females,Hunter New England LHD,17/18,"1,668.80","1,633.10","1,705.00"
Total,Females,Hunter New England LHD,18/19,"1,573.10","1,538.40","1,608.40"
Total,Females,Hunter New England LHD,19/20,"1,374.40","1,342.30","1,406.90"
Total,Females,Hunter New England LHD,20/21,"1,140.10","1,110.50","1,170.30"
Total,Females,Hunter New England LHD,21/22,"1,193.50","1,163.10","1,224.40"
Total,Females,Northern NSW LHD,01/02,"1,491.30","1,426.80","1,557.90"
Total,Females,Northern NSW LHD,02/03,"1,477.30","1,413.90","1,542.90"
Total,Females,Northern NSW LHD,03/04,"1,539.50","1,475.30","1,605.90"
Total,Females,Northern NSW LHD,04/05,"1,419.20","1,356.80","1,483.70"
Total,Females,Northern NSW LHD,05/06,"1,511.80","1,448.00","1,577.70"
Total,Females,Northern NSW LHD,06/07,"1,302.10","1,243.20","1,363.20"
Total,Females,Northern NSW LHD,07/08,"1,528.20","1,464.60","1,594.00"
Total,Females,Northern NSW LHD,08/09,"1,523.90","1,460.60","1,589.20"
Total,Females,Northern NSW LHD,09/10,"1,552.90","1,489.00","1,618.90"
Total,Females,Northern NSW LHD,10/11,"1,500.30","1,437.90","1,564.70"
Total,Females,Northern NSW LHD,11/12,"1,478.30","1,417.00","1,541.70"
Total,Females,Northern NSW LHD,12/13,"1,429.20","1,369.00","1,491.30"
Total,Females,Northern NSW LHD,13/14,"1,364.60","1,306.20","1,425.00"
Total,Females,Northern NSW LHD,14/15,"1,503.60","1,441.80","1,567.40"
Total,Females,Northern NSW LHD,15/16,"1,524.50","1,462.50","1,588.50"
Total,Females,Northern NSW LHD,16/17,"1,511.00","1,450.20","1,573.80"
Total,Females,Northern NSW LHD,17/18,"1,611.90","1,549.30","1,676.40"
Total,Females,Northern NSW LHD,18/19,"1,554.00","1,491.90","1,618.00"
Total,Females,Northern NSW LHD,19/20,"1,383.70","1,326.40","1,443.00"
Total,Females,Northern NSW LHD,20/21,"1,111.30","1,058.80","1,165.70"
Total,Females,Northern NSW LHD,21/22,"1,565.50","1,501.40","1,631.60"
Total,Females,Mid North Coast LHD,01/02,"1,592.40","1,513.30","1,674.60"
Total,Females,Mid North Coast LHD,02/03,"1,551.40","1,474.40","1,631.30"
Total,Females,Mid North Coast LHD,03/04,"1,606.10","1,527.30","1,687.80"
Total,Females,Mid North Coast LHD,04/05,"1,584.50","1,505.20","1,666.80"
Total,Females,Mid North Coast LHD,05/06,"1,391.60","1,318.40","1,467.80"
Total,Females,Mid North Coast LHD,06/07,"1,437.20","1,362.80","1,514.60"
Total,Females,Mid North Coast LHD,07/08,"1,655.10","1,576.30","1,736.90"
Total,Females,Mid North Coast LHD,08/09,"1,618.10","1,541.40","1,697.60"
Total,Females,Mid North Coast LHD,09/10,"1,464.80","1,392.70","1,539.70"
Total,Females,Mid North Coast LHD,10/11,"1,513.30","1,440.60","1,588.70"
Total,Females,Mid North Coast LHD,11/12,"1,582.10","1,507.50","1,659.50"
Total,Females,Mid North Coast LHD,12/13,"1,501.00","1,429.90","1,574.80"
Total,Females,Mid North Coast LHD,13/14,"1,531.50","1,459.60","1,606.20"
Total,Females,Mid North Coast LHD,14/15,"1,620.10","1,546.60","1,696.20"
Total,Females,Mid North Coast LHD,15/16,"1,631.80","1,557.20","1,709.00"
Total,Females,Mid North Coast LHD,16/17,"1,607.30","1,534.00","1,683.20"
Total,Females,Mid North Coast LHD,17/18,"1,606.20","1,534.50","1,680.40"
Total,Females,Mid North Coast LHD,18/19,"1,576.70","1,505.30","1,650.50"
Total,Females,Mid North Coast LHD,19/20,"1,427.10","1,360.40","1,496.30"
Total,Females,Mid North Coast LHD,20/21,"1,267.90","1,203.20","1,335.10"
Total,Females,Mid North Coast LHD,21/22,"1,343.00","1,275.80","1,412.80"
Total,Females,Southern NSW LHD,01/02,"1,419.00","1,342.00","1,499.30"
Total,Females,Southern NSW LHD,02/03,"1,322.00","1,248.30","1,398.90"
Total,Females,Southern NSW LHD,03/04,"1,309.40","1,236.20","1,385.80"
Total,Females,Southern NSW LHD,04/05,"1,385.40","1,310.70","1,463.20"
Total,Females,Southern NSW LHD,05/06,"1,276.60","1,205.10","1,351.30"
Total,Females,Southern NSW LHD,06/07,"1,309.40","1,237.00","1,385.00"
Total,Females,Southern NSW LHD,07/08,"1,361.80","1,288.50","1,438.20"
Total,Females,Southern NSW LHD,08/09,"1,452.40","1,377.80","1,530.00"
Total,Females,Southern NSW LHD,09/10,"1,329.60","1,258.60","1,403.70"
Total,Females,Southern NSW LHD,10/11,"1,482.40","1,407.90","1,559.70"
Total,Females,Southern NSW LHD,11/12,"1,497.60","1,423.50","1,574.60"
Total,Females,Southern NSW LHD,12/13,"1,402.40","1,331.70","1,475.90"
Total,Females,Southern NSW LHD,13/14,"1,353.20","1,283.00","1,426.30"
Total,Females,Southern NSW LHD,14/15,"1,333.70","1,265.10","1,405.20"
Total,Females,Southern NSW LHD,15/16,"1,446.20","1,373.80","1,521.50"
Total,Females,Southern NSW LHD,16/17,"1,530.80","1,457.70","1,606.50"
Total,Females,Southern NSW LHD,17/18,"1,643.20","1,568.00","1,721.00"
Total,Females,Southern NSW LHD,18/19,"1,537.50","1,464.40","1,613.40"
Total,Females,Southern NSW LHD,19/20,"1,274.20","1,209.70","1,341.20"
Total,Females,Southern NSW LHD,20/21,"1,092.90","1,032.10","1,156.40"
Total,Females,Southern NSW LHD,21/22,992.6,935,"1,052.90"
Total,Females,Murrumbidgee LHD,01/02,"1,976.80","1,899.40","2,056.60"
Total,Females,Murrumbidgee LHD,02/03,"1,966.30","1,889.20","2,045.70"
Total,Females,Murrumbidgee LHD,03/04,"2,131.00","2,050.30","2,214.10"
Total,Females,Murrumbidgee LHD,04/05,"2,072.60","1,993.10","2,154.60"
Total,Females,Murrumbidgee LHD,05/06,"2,080.60","2,000.90","2,162.70"
Total,Females,Murrumbidgee LHD,06/07,"1,951.20","1,873.90","2,031.00"
Total,Females,Murrumbidgee LHD,07/08,"2,179.70","2,098.40","2,263.30"
Total,Females,Murrumbidgee LHD,08/09,"2,215.40","2,133.40","2,299.70"
Total,Females,Murrumbidgee LHD,09/10,"2,148.40","2,067.80","2,231.30"
Total,Females,Murrumbidgee LHD,10/11,"2,245.10","2,162.70","2,329.90"
Total,Females,Murrumbidgee LHD,11/12,"2,286.00","2,202.90","2,371.50"
Total,Females,Murrumbidgee LHD,12/13,"2,160.40","2,080.40","2,242.70"
Total,Females,Murrumbidgee LHD,13/14,"2,322.60","2,239.70","2,407.80"
Total,Females,Murrumbidgee LHD,14/15,"2,269.50","2,188.40","2,353.00"
Total,Females,Murrumbidgee LHD,15/16,"2,299.50","2,217.10","2,384.30"
Total,Females,Murrumbidgee LHD,16/17,"2,633.10","2,544.80","2,723.70"
Total,Females,Murrumbidgee LHD,17/18,"2,475.60","2,391.10","2,562.30"
Total,Females,Murrumbidgee LHD,18/19,"2,562.10","2,475.40","2,651.00"
Total,Females,Murrumbidgee LHD,19/20,"2,117.30","2,039.70","2,197.10"
Total,Females,Murrumbidgee LHD,20/21,"1,747.60","1,675.60","1,821.90"
Total,Females,Murrumbidgee LHD,21/22,"1,739.00","1,667.80","1,812.40"
Total,Females,Western NSW LHD,01/02,"2,184.30","2,107.30","2,263.40"
Total,Females,Western NSW LHD,02/03,"2,118.70","2,042.90","2,196.50"
Total,Females,Western NSW LHD,03/04,"2,272.10","2,193.30","2,353.10"
Total,Females,Western NSW LHD,04/05,"1,997.60","1,923.70","2,073.80"
Total,Females,Western NSW LHD,05/06,"2,201.70","2,123.50","2,282.20"
Total,Females,Western NSW LHD,06/07,"1,958.90","1,885.30","2,034.50"
Total,Females,Western NSW LHD,07/08,"2,177.40","2,100.40","2,256.50"
Total,Females,Western NSW LHD,08/09,"1,979.50","1,906.40","2,054.60"
Total,Females,Western NSW LHD,09/10,"1,961.90","1,889.70","2,036.30"
Total,Females,Western NSW LHD,10/11,"2,212.10","2,135.10","2,291.20"
Total,Females,Western NSW LHD,11/12,"2,054.90","1,981.20","2,130.70"
Total,Females,Western NSW LHD,12/13,"1,991.80","1,919.80","2,065.80"
Total,Females,Western NSW LHD,13/14,"2,055.00","1,982.10","2,129.80"
Total,Females,Western NSW LHD,14/15,"2,043.50","1,971.30","2,117.70"
Total,Females,Western NSW LHD,15/16,"2,101.80","2,028.60","2,177.00"
Total,Females,Western NSW LHD,16/17,"2,272.90","2,197.20","2,350.70"
Total,Females,Western NSW LHD,17/18,"2,264.00","2,188.20","2,341.70"
Total,Females,Western NSW LHD,18/19,"2,160.00","2,085.70","2,236.20"
Total,Females,Western NSW LHD,19/20,"1,962.40","1,891.60","2,035.10"
Total,Females,Western NSW LHD,20/21,"1,696.00","1,629.30","1,764.70"
Total,Females,Western NSW LHD,21/22,"1,468.30","1,407.30","1,531.30"
Total,Females,Far West LHD,01/02,"1,814.70","1,620.10","2,026.50"
Total,Females,Far West LHD,02/03,"1,857.50","1,661.40","2,070.60"
Total,Females,Far West LHD,03/04,"1,905.30","1,703.90","2,124.20"
Total,Females,Far West LHD,04/05,"1,562.90","1,379.20","1,764.30"
Total,Females,Far West LHD,05/06,"1,642.50","1,453.10","1,849.80"
Total,Females,Far West LHD,06/07,"1,635.90","1,446.20","1,843.70"
Total,Females,Far West LHD,07/08,"1,575.00","1,384.30","1,784.40"
Total,Females,Far West LHD,08/09,"1,933.10","1,723.40","2,161.20"
Total,Females,Far West LHD,09/10,"1,529.90","1,343.90","1,734.30"
Total,Females,Far West LHD,10/11,"1,656.80","1,465.50","1,866.40"
Total,Females,Far West LHD,11/12,"1,864.40","1,660.20","2,086.80"
Total,Females,Far West LHD,12/13,"1,801.20","1,603.90","2,016.50"
Total,Females,Far West LHD,13/14,"1,522.50","1,338.80","1,724.50"
Total,Females,Far West LHD,14/15,"1,818.20","1,610.90","2,044.70"
Total,Females,Far West LHD,15/16,"1,648.20","1,451.80","1,863.80"
Total,Females,Far West LHD,16/17,"2,040.70","1,821.40","2,279.30"
Total,Females,Far West LHD,17/18,"1,976.10","1,763.70","2,207.30"
Total,Females,Far West LHD,18/19,"2,079.80","1,860.40","2,318.30"
Total,Females,Far West LHD,19/20,"1,901.00","1,690.70","2,130.60"
Total,Females,Far West LHD,20/21,"1,466.60","1,277.60","1,675.70"
Total,Females,Far West LHD,21/22,"1,335.40","1,158.00","1,532.60"
Total,Females,All LHDs,01/02,"1,287.00","1,274.90","1,299.10"
Total,Females,All LHDs,02/03,"1,263.10","1,251.20","1,275.00"
Total,Females,All LHDs,03/04,"1,271.60","1,259.80","1,283.60"
Total,Females,All LHDs,04/05,"1,250.10","1,238.30","1,261.90"
Total,Females,All LHDs,05/06,"1,255.90","1,244.10","1,267.70"
Total,Females,All LHDs,06/07,"1,253.70","1,242.00","1,265.40"
Total,Females,All LHDs,07/08,"1,377.50","1,365.40","1,389.70"
Total,Females,All LHDs,08/09,"1,372.50","1,360.50","1,384.50"
Total,Females,All LHDs,09/10,"1,354.00","1,342.10","1,365.90"
Total,Females,All LHDs,10/11,"1,401.70","1,389.80","1,413.80"
Total,Females,All LHDs,11/12,"1,449.60","1,437.50","1,461.70"
Total,Females,All LHDs,12/13,"1,398.90","1,387.10","1,410.70"
Total,Females,All LHDs,13/14,"1,422.70","1,410.90","1,434.50"
Total,Females,All LHDs,14/15,"1,509.90","1,497.80","1,522.00"
Total,Females,All LHDs,15/16,"1,518.30","1,506.30","1,530.40"
Total,Females,All LHDs,16/17,"1,575.90","1,563.80","1,588.10"
Total,Females,All LHDs,17/18,"1,608.50","1,596.30","1,620.70"
Total,Females,All LHDs,18/19,"1,584.50","1,572.50","1,596.60"
Total,Females,All LHDs,19/20,"1,385.90","1,374.70","1,397.10"
Total,Females,All LHDs,20/21,"1,200.50","1,189.90","1,211.10"
Total,Females,All LHDs,21/22,"1,276.10","1,265.20","1,286.90"
Total,Persons,Sydney LHD,01/02,"1,330.60","1,297.50","1,364.40"
Total,Persons,Sydney LHD,02/03,"1,313.70","1,280.80","1,347.20"
Total,Persons,Sydney LHD,03/04,"1,295.90","1,263.30","1,329.20"
Total,Persons,Sydney LHD,04/05,"1,315.50","1,282.80","1,348.90"
Total,Persons,Sydney LHD,05/06,"1,251.70","1,220.10","1,283.90"
Total,Persons,Sydney LHD,06/07,"1,300.30","1,268.60","1,332.60"
Total,Persons,Sydney LHD,07/08,"1,364.70","1,332.50","1,397.40"
Total,Persons,Sydney LHD,08/09,"1,370.60","1,338.80","1,403.00"
Total,Persons,Sydney LHD,09/10,"1,339.20","1,308.00","1,371.00"
Total,Persons,Sydney LHD,10/11,"1,369.00","1,337.70","1,400.90"
Total,Persons,Sydney LHD,11/12,"1,414.40","1,383.00","1,446.40"
Total,Persons,Sydney LHD,12/13,"1,387.20","1,356.30","1,418.60"
Total,Persons,Sydney LHD,13/14,"1,374.30","1,344.00","1,405.20"
Total,Persons,Sydney LHD,14/15,"1,399.00","1,368.70","1,429.70"
Total,Persons,Sydney LHD,15/16,"1,424.50","1,394.30","1,455.20"
Total,Persons,Sydney LHD,16/17,"1,465.60","1,435.10","1,496.50"
Total,Persons,Sydney LHD,17/18,"1,504.60","1,474.00","1,535.70"
Total,Persons,Sydney LHD,18/19,"1,487.10","1,456.70","1,517.90"
Total,Persons,Sydney LHD,19/20,"1,308.90","1,280.50","1,337.70"
Total,Persons,Sydney LHD,20/21,"1,133.10","1,106.40","1,160.40"
Total,Persons,Sydney LHD,21/22,"1,161.70","1,135.10","1,188.60"
Total,Persons,South Western Sydney LHD,01/02,"1,465.10","1,437.50","1,493.10"
Total,Persons,South Western Sydney LHD,02/03,"1,426.10","1,398.90","1,453.60"
Total,Persons,South Western Sydney LHD,03/04,"1,397.00","1,370.30","1,424.00"
Total,Persons,South Western Sydney LHD,04/05,"1,397.50","1,371.00","1,424.30"
Total,Persons,South Western Sydney LHD,05/06,"1,464.70","1,437.90","1,491.90"
Total,Persons,South Western Sydney LHD,06/07,"1,462.30","1,435.70","1,489.20"
Total,Persons,South Western Sydney LHD,07/08,"1,578.20","1,551.00","1,605.80"
Total,Persons,South Western Sydney LHD,08/09,"1,557.90","1,531.00","1,585.00"
Total,Persons,South Western Sydney LHD,09/10,"1,556.50","1,530.00","1,583.30"
Total,Persons,South Western Sydney LHD,10/11,"1,567.20","1,541.00","1,593.90"
Total,Persons,South Western Sydney LHD,11/12,"1,739.00","1,711.50","1,766.80"
Total,Persons,South Western Sydney LHD,12/13,"1,678.50","1,651.80","1,705.60"
Total,Persons,South Western Sydney LHD,13/14,"1,658.40","1,632.20","1,685.00"
Total,Persons,South Western Sydney LHD,14/15,"1,728.90","1,702.40","1,755.70"
Total,Persons,South Western Sydney LHD,15/16,"1,769.60","1,743.10","1,796.40"
Total,Persons,South Western Sydney LHD,16/17,"1,810.30","1,783.90","1,837.00"
Total,Persons,South Western Sydney LHD,17/18,"1,885.60","1,859.00","1,912.50"
Total,Persons,South Western Sydney LHD,18/19,"1,842.50","1,816.60","1,868.80"
Total,Persons,South Western Sydney LHD,19/20,"1,567.20","1,543.50","1,591.10"
Total,Persons,South Western Sydney LHD,20/21,"1,391.00","1,368.90","1,413.40"
Total,Persons,South Western Sydney LHD,21/22,"1,622.10","1,598.30","1,646.20"
Total,Persons,South Eastern Sydney LHD,01/02,"1,248.10","1,222.80","1,273.70"
Total,Persons,South Eastern Sydney LHD,02/03,"1,277.10","1,251.70","1,302.90"
Total,Persons,South Eastern Sydney LHD,03/04,"1,248.40","1,223.40","1,273.90"
Total,Persons,South Eastern Sydney LHD,04/05,"1,266.00","1,240.70","1,291.60"
Total,Persons,South Eastern Sydney LHD,05/06,"1,251.20","1,226.10","1,276.50"
Total,Persons,South Eastern Sydney LHD,06/07,"1,258.60","1,233.60","1,283.80"
Total,Persons,South Eastern Sydney LHD,07/08,"1,392.60","1,366.70","1,419.00"
Total,Persons,South Eastern Sydney LHD,08/09,"1,342.70","1,317.50","1,368.30"
Total,Persons,South Eastern Sydney LHD,09/10,"1,323.80","1,298.90","1,349.10"
Total,Persons,South Eastern Sydney LHD,10/11,"1,319.90","1,295.10","1,345.00"
Total,Persons,South Eastern Sydney LHD,11/12,"1,391.10","1,366.00","1,416.70"
Total,Persons,South Eastern Sydney LHD,12/13,"1,309.50","1,285.20","1,334.00"
Total,Persons,South Eastern Sydney LHD,13/14,"1,309.30","1,285.30","1,333.70"
Total,Persons,South Eastern Sydney LHD,14/15,"1,379.90","1,355.40","1,404.80"
Total,Persons,South Eastern Sydney LHD,15/16,"1,368.00","1,343.80","1,392.60"
Total,Persons,South Eastern Sydney LHD,16/17,"1,355.10","1,331.10","1,379.30"
Total,Persons,South Eastern Sydney LHD,17/18,"1,356.40","1,332.50","1,380.60"
Total,Persons,South Eastern Sydney LHD,18/19,"1,385.10","1,361.00","1,409.60"
Total,Persons,South Eastern Sydney LHD,19/20,"1,220.70","1,198.20","1,243.60"
Total,Persons,South Eastern Sydney LHD,20/21,"1,102.30","1,080.40","1,124.60"
Total,Persons,South Eastern Sydney LHD,21/22,"1,260.00","1,236.80","1,283.50"
Total,Persons,Illawarra Shoalhaven LHD,01/02,"1,399.40","1,361.50","1,438.10"
Total,Persons,Illawarra Shoalhaven LHD,02/03,"1,294.40","1,258.20","1,331.40"
Total,Persons,Illawarra Shoalhaven LHD,03/04,"1,352.10","1,315.20","1,389.80"
Total,Persons,Illawarra Shoalhaven LHD,04/05,"1,307.10","1,270.80","1,344.10"
Total,Persons,Illawarra Shoalhaven LHD,05/06,"1,306.30","1,270.00","1,343.30"
Total,Persons,Illawarra Shoalhaven LHD,06/07,"1,315.30","1,279.10","1,352.30"
Total,Persons,Illawarra Shoalhaven LHD,07/08,"1,452.80","1,414.90","1,491.50"
Total,Persons,Illawarra Shoalhaven LHD,08/09,"1,515.60","1,477.40","1,554.70"
Total,Persons,Illawarra Shoalhaven LHD,09/10,"1,501.40","1,463.70","1,539.90"
Total,Persons,Illawarra Shoalhaven LHD,10/11,"1,567.00","1,528.60","1,606.10"
Total,Persons,Illawarra Shoalhaven LHD,11/12,"1,555.60","1,517.70","1,594.30"
Total,Persons,Illawarra Shoalhaven LHD,12/13,"1,535.20","1,497.80","1,573.30"
Total,Persons,Illawarra Shoalhaven LHD,13/14,"1,520.00","1,483.30","1,557.40"
Total,Persons,Illawarra Shoalhaven LHD,14/15,"1,643.00","1,604.80","1,682.00"
Total,Persons,Illawarra Shoalhaven LHD,15/16,"1,552.00","1,514.90","1,589.80"
Total,Persons,Illawarra Shoalhaven LHD,16/17,"1,567.20","1,530.10","1,604.90"
Total,Persons,Illawarra Shoalhaven LHD,17/18,"1,630.20","1,592.70","1,668.30"
Total,Persons,Illawarra Shoalhaven LHD,18/19,"1,554.80","1,518.30","1,591.90"
Total,Persons,Illawarra Shoalhaven LHD,19/20,"1,363.50","1,329.90","1,397.80"
Total,Persons,Illawarra Shoalhaven LHD,20/21,"1,220.10","1,187.60","1,253.10"
Total,Persons,Illawarra Shoalhaven LHD,21/22,"1,254.70","1,222.30","1,287.70"
Total,Persons,Western Sydney LHD,01/02,"1,312.90","1,285.10","1,341.20"
Total,Persons,Western Sydney LHD,02/03,"1,249.70","1,222.60","1,277.20"
Total,Persons,Western Sydney LHD,03/04,"1,253.70","1,226.70","1,281.10"
Total,Persons,Western Sydney LHD,04/05,"1,180.80","1,154.90","1,207.10"
Total,Persons,Western Sydney LHD,05/06,"1,184.70","1,159.10","1,210.80"
Total,Persons,Western Sydney LHD,06/07,"1,246.30","1,220.40","1,272.70"
Total,Persons,Western Sydney LHD,07/08,"1,300.40","1,274.30","1,326.90"
Total,Persons,Western Sydney LHD,08/09,"1,341.50","1,315.30","1,368.10"
Total,Persons,Western Sydney LHD,09/10,"1,338.10","1,312.30","1,364.30"
Total,Persons,Western Sydney LHD,10/11,"1,352.20","1,326.50","1,378.30"
Total,Persons,Western Sydney LHD,11/12,"1,429.00","1,403.00","1,455.50"
Total,Persons,Western Sydney LHD,12/13,"1,449.60","1,423.70","1,475.90"
Total,Persons,Western Sydney LHD,13/14,"1,545.10","1,518.80","1,571.80"
Total,Persons,Western Sydney LHD,14/15,"1,626.60","1,599.90","1,653.60"
Total,Persons,Western Sydney LHD,15/16,"1,592.20","1,566.10","1,618.60"
Total,Persons,Western Sydney LHD,16/17,"1,616.20","1,590.30","1,642.50"
Total,Persons,Western Sydney LHD,17/18,"1,629.40","1,603.70","1,655.40"
Total,Persons,Western Sydney LHD,18/19,"1,697.00","1,671.20","1,723.10"
Total,Persons,Western Sydney LHD,19/20,"1,467.10","1,443.40","1,491.10"
Total,Persons,Western Sydney LHD,20/21,"1,407.30","1,384.50","1,430.40"
Total,Persons,Western Sydney LHD,21/22,"1,516.00","1,492.40","1,539.90"
Total,Persons,Nepean Blue Mountains LHD,01/02,"1,580.70","1,536.40","1,625.90"
Total,Persons,Nepean Blue Mountains LHD,02/03,"1,475.60","1,433.00","1,519.10"
Total,Persons,Nepean Blue Mountains LHD,03/04,"1,437.70","1,395.60","1,480.80"
Total,Persons,Nepean Blue Mountains LHD,04/05,"1,531.70","1,488.20","1,576.20"
Total,Persons,Nepean Blue Mountains LHD,05/06,"1,510.80","1,467.80","1,554.80"
Total,Persons,Nepean Blue Mountains LHD,06/07,"1,611.80","1,567.70","1,656.90"
Total,Persons,Nepean Blue Mountains LHD,07/08,"1,730.70","1,685.30","1,777.00"
Total,Persons,Nepean Blue Mountains LHD,08/09,"1,638.10","1,594.40","1,682.60"
Total,Persons,Nepean Blue Mountains LHD,09/10,"1,559.50","1,517.30","1,602.70"
