"Respiratory disease hospitalisations by Disease type, Sex and LHD"
"Disease type","Sex","LHD","Period","Rate per 100,000 population","LL 95% CI","UL 95% CI"
"Lung Cancer","Males","Northern Sydney LHD","04/05","74.7","66.3","83.9"
"Lung Cancer","Males","Northern Sydney LHD","05/06","68.9","61.0","77.7"
"Lung Cancer","Males","Northern Sydney LHD","06/07","73.4","65.2","82.4"
"Lung Cancer","Males","Northern Sydney LHD","07/08","67.2","59.4","75.7"
"Lung Cancer","Males","Northern Sydney LHD","08/09","61.6","54.3","69.6"
"Lung Cancer","Males","Northern Sydney LHD","09/10","66.9","59.4","75.2"
"Lung Cancer","Males","Northern Sydney LHD","10/11","60.9","53.8","68.7"
"Lung Cancer","Males","Northern Sydney LHD","11/12","73.1","65.4","81.5"
"Lung Cancer","Males","Northern Sydney LHD","12/13","62.0","54.9","69.8"
"Lung Cancer","Males","Northern Sydney LHD","13/14","49.3","43.2","56.1"
"Lung Cancer","Males","Northern Sydney LHD","14/15","54.8","48.3","61.8"
"Lung Cancer","Males","Northern Sydney LHD","15/16","70.8","63.6","78.7"
"Lung Cancer","Males","Northern Sydney LHD","16/17","74.6","67.1","82.7"
"Lung Cancer","Males","Northern Sydney LHD","17/18","44.7","39.1","51.0"
"Lung Cancer","Males","Northern Sydney LHD","18/19","51.7","45.7","58.2"
"Lung Cancer","Males","Northern Sydney LHD","19/20","37.1","32.1","42.6"
"Lung Cancer","Males","Northern Sydney LHD","20/21","43.0","37.6","48.8"
"Lung Cancer","Males","Northern Sydney LHD","21/22","41.4","36.3","47.1"
"Lung Cancer","Males","Central Coast LHD","01/02","131.9","115.2","150.4"
"Lung Cancer","Males","Central Coast LHD","02/03","108.8","93.7","125.7"
"Lung Cancer","Males","Central Coast LHD","03/04","90.3","76.6","105.8"
"Lung Cancer","Males","Central Coast LHD","04/05","107.9","93.1","124.5"
"Lung Cancer","Males","Central Coast LHD","05/06","100.7","86.5","116.8"
"Lung Cancer","Males","Central Coast LHD","06/07","101.8","87.7","117.8"
"Lung Cancer","Males","Central Coast LHD","07/08","87.0","74.0","101.6"
"Lung Cancer","Males","Central Coast LHD","08/09","102.4","88.1","118.5"
"Lung Cancer","Males","Central Coast LHD","09/10","78.7","66.7","92.4"
"Lung Cancer","Males","Central Coast LHD","10/11","74.8","63.1","88.1"
"Lung Cancer","Males","Central Coast LHD","11/12","57.7","47.6","69.3"
"Lung Cancer","Males","Central Coast LHD","12/13","41.6","33.2","51.6"
"Lung Cancer","Males","Central Coast LHD","13/14","55.0","45.4","66.2"
"Lung Cancer","Males","Central Coast LHD","14/15","48.3","39.4","58.8"
"Lung Cancer","Males","Central Coast LHD","15/16","62.6","52.7","74.1"
"Lung Cancer","Males","Central Coast LHD","16/17","64.8","54.5","76.5"
"Lung Cancer","Males","Central Coast LHD","17/18","56.5","47.0","67.4"
"Lung Cancer","Males","Central Coast LHD","18/19","53.5","44.4","64.0"
"Lung Cancer","Males","Central Coast LHD","19/20","42.1","34.2","51.5"
"Lung Cancer","Males","Central Coast LHD","20/21","57.5","48.5","68.0"
"Lung Cancer","Males","Central Coast LHD","21/22","53.7","44.9","63.9"
"Lung Cancer","Males","Hunter New England LHD","01/02","113.9","104.0","124.4"
"Lung Cancer","Males","Hunter New England LHD","02/03","104.4","95.0","114.4"
"Lung Cancer","Males","Hunter New England LHD","03/04","114.8","105.0","125.3"
"Lung Cancer","Males","Hunter New England LHD","04/05","97.3","88.5","106.8"
"Lung Cancer","Males","Hunter New England LHD","05/06","86.1","77.8","95.0"
"Lung Cancer","Males","Hunter New England LHD","06/07","98.1","89.4","107.4"
"Lung Cancer","Males","Hunter New England LHD","07/08","94.0","85.6","103.0"
"Lung Cancer","Males","Hunter New England LHD","08/09","87.3","79.3","95.9"
"Lung Cancer","Males","Hunter New England LHD","09/10","90.4","82.3","99.2"
"Lung Cancer","Males","Hunter New England LHD","10/11","75.5","68.3","83.4"
"Lung Cancer","Males","Hunter New England LHD","11/12","75.0","67.9","82.8"
"Lung Cancer","Males","Hunter New England LHD","12/13","81.9","74.5","89.8"
"Lung Cancer","Males","Hunter New England LHD","13/14","72.3","65.5","79.8"
"Lung Cancer","Males","Hunter New England LHD","14/15","75.1","68.1","82.6"
"Lung Cancer","Males","Hunter New England LHD","15/16","74.5","67.7","81.8"
"Lung Cancer","Males","Hunter New England LHD","16/17","73.9","67.2","81.2"
"Lung Cancer","Males","Hunter New England LHD","17/18","67.1","60.8","73.9"
"Lung Cancer","Males","Hunter New England LHD","18/19","69.5","63.0","76.5"
"Lung Cancer","Males","Hunter New England LHD","19/20","62.0","56.0","68.5"
"Lung Cancer","Males","Hunter New England LHD","20/21","53.5","48.1","59.4"
"Lung Cancer","Males","Hunter New England LHD","21/22","59.6","53.9","65.8"
"Lung Cancer","Males","Northern NSW LHD","01/02","95.9","81.1","112.8"
"Lung Cancer","Males","Northern NSW LHD","02/03","72.4","59.9","86.9"
"Lung Cancer","Males","Northern NSW LHD","03/04","67.8","55.9","81.7"
"Lung Cancer","Males","Northern NSW LHD","04/05","82.9","69.7","97.9"
"Lung Cancer","Males","Northern NSW LHD","05/06","92.8","79.0","108.5"
"Lung Cancer","Males","Northern NSW LHD","06/07","91.7","78.2","107.1"
"Lung Cancer","Males","Northern NSW LHD","07/08","86.2","73.2","101.0"
"Lung Cancer","Males","Northern NSW LHD","08/09","64.6","53.3","77.7"
"Lung Cancer","Males","Northern NSW LHD","09/10","64.3","53.2","77.2"
"Lung Cancer","Males","Northern NSW LHD","10/11","80.4","68.1","94.6"
"Lung Cancer","Males","Northern NSW LHD","11/12","70.4","59.0","83.6"
"Lung Cancer","Males","Northern NSW LHD","12/13","78.1","66.5","91.4"
"Lung Cancer","Males","Northern NSW LHD","13/14","79.3","67.6","92.8"
"Lung Cancer","Males","Northern NSW LHD","14/15","87.9","75.7","101.8"
"Lung Cancer","Males","Northern NSW LHD","15/16","98.3","85.1","113.2"
"Lung Cancer","Males","Northern NSW LHD","16/17","91.5","79.1","105.6"
"Lung Cancer","Males","Northern NSW LHD","17/18","96.1","83.3","110.7"
"Lung Cancer","Males","Northern NSW LHD","18/19","93.2","80.5","107.5"
"Lung Cancer","Males","Northern NSW LHD","19/20","81.1","69.7","94.1"
"Lung Cancer","Males","Northern NSW LHD","20/21","76.2","65.4","88.5"
"Lung Cancer","Males","Northern NSW LHD","21/22","64.8","54.9","76.2"
"Lung Cancer","Males","Mid North Coast LHD","01/02","106.4","88.3","127.4"
"Lung Cancer","Males","Mid North Coast LHD","02/03","134.9","115.3","157.4"
"Lung Cancer","Males","Mid North Coast LHD","03/04","138.5","118.2","161.5"
"Lung Cancer","Males","Mid North Coast LHD","04/05","113.4","95.8","133.5"
"Lung Cancer","Males","Mid North Coast LHD","05/06","88.9","73.5","106.9"
"Lung Cancer","Males","Mid North Coast LHD","06/07","79.9","65.7","96.7"
"Lung Cancer","Males","Mid North Coast LHD","07/08","76.3","62.5","92.5"
"Lung Cancer","Males","Mid North Coast LHD","08/09","83.9","69.2","101.3"
"Lung Cancer","Males","Mid North Coast LHD","09/10","70.3","57.1","85.9"
"Lung Cancer","Males","Mid North Coast LHD","10/11","79.8","66.0","96.1"
"Lung Cancer","Males","Mid North Coast LHD","11/12","91.6","76.9","108.8"
"Lung Cancer","Males","Mid North Coast LHD","12/13","83.9","69.9","100.3"
"Lung Cancer","Males","Mid North Coast LHD","13/14","71.3","58.5","86.5"
"Lung Cancer","Males","Mid North Coast LHD","14/15","73.2","60.2","88.6"
"Lung Cancer","Males","Mid North Coast LHD","15/16","90.7","76.1","107.7"
"Lung Cancer","Males","Mid North Coast LHD","16/17","89.5","75.3","105.9"
"Lung Cancer","Males","Mid North Coast LHD","17/18","75.2","62.5","90.0"
"Lung Cancer","Males","Mid North Coast LHD","18/19","98.5","84.0","115.2"
"Lung Cancer","Males","Mid North Coast LHD","19/20","95.0","80.6","111.5"
"Lung Cancer","Males","Mid North Coast LHD","20/21","58.3","47.4","71.4"
"Lung Cancer","Males","Mid North Coast LHD","21/22","64.5","53.3","77.7"
"Lung Cancer","Males","Southern NSW LHD","01/02","95.3","77.3","116.4"
"Lung Cancer","Males","Southern NSW LHD","02/03","87.2","70.0","107.5"
"Lung Cancer","Males","Southern NSW LHD","03/04","74.1","58.2","93.2"
"Lung Cancer","Males","Southern NSW LHD","04/05","73.0","57.6","91.5"
"Lung Cancer","Males","Southern NSW LHD","05/06","87.5","70.5","107.6"
"Lung Cancer","Males","Southern NSW LHD","06/07","110.3","91.6","131.9"
"Lung Cancer","Males","Southern NSW LHD","07/08","111.2","92.3","133.0"
"Lung Cancer","Males","Southern NSW LHD","08/09","56.2","43.3","71.9"
"Lung Cancer","Males","Southern NSW LHD","09/10","138.4","118.5","160.9"
"Lung Cancer","Males","Southern NSW LHD","10/11","83.0","67.8","101.0"
"Lung Cancer","Males","Southern NSW LHD","11/12","97.4","81.2","116.3"
"Lung Cancer","Males","Southern NSW LHD","12/13","98.9","82.6","117.7"
"Lung Cancer","Males","Southern NSW LHD","13/14","72.3","58.7","88.4"
"Lung Cancer","Males","Southern NSW LHD","14/15","46.8","36.1","60.0"
"Lung Cancer","Males","Southern NSW LHD","15/16","83.5","69.1","100.3"
"Lung Cancer","Males","Southern NSW LHD","16/17","92.7","77.6","110.2"
"Lung Cancer","Males","Southern NSW LHD","17/18","73.2","59.8","89.1"
"Lung Cancer","Males","Southern NSW LHD","18/19","56.9","45.7","70.4"
"Lung Cancer","Males","Southern NSW LHD","19/20","50.2","39.9","62.7"
"Lung Cancer","Males","Southern NSW LHD","20/21","65.5","53.4","79.9"
"Lung Cancer","Males","Southern NSW LHD","21/22","58.0","46.3","72.0"
"Lung Cancer","Males","Murrumbidgee LHD","01/02","134.9","115.2","157.1"
"Lung Cancer","Males","Murrumbidgee LHD","02/03","124.1","104.9","145.7"
"Lung Cancer","Males","Murrumbidgee LHD","03/04","134.8","115.1","157.0"
"Lung Cancer","Males","Murrumbidgee LHD","04/05","143.9","123.2","167.2"
"Lung Cancer","Males","Murrumbidgee LHD","05/06","141.9","121.9","164.3"
"Lung Cancer","Males","Murrumbidgee LHD","06/07","126.3","108.0","146.9"
"Lung Cancer","Males","Murrumbidgee LHD","07/08","110.5","93.8","129.4"
"Lung Cancer","Males","Murrumbidgee LHD","08/09","131.5","113.2","152.0"
"Lung Cancer","Males","Murrumbidgee LHD","09/10","108.0","91.8","126.5"
"Lung Cancer","Males","Murrumbidgee LHD","10/11","91.4","76.7","108.4"
"Lung Cancer","Males","Murrumbidgee LHD","11/12","127.7","110.4","147.1"
"Lung Cancer","Males","Murrumbidgee LHD","12/13","115.4","99.2","133.7"
"Lung Cancer","Males","Murrumbidgee LHD","13/14","107.0","91.5","124.6"
"Lung Cancer","Males","Murrumbidgee LHD","14/15","114.0","98.1","131.9"
"Lung Cancer","Males","Murrumbidgee LHD","15/16","107.3","91.8","124.9"
"Lung Cancer","Males","Murrumbidgee LHD","16/17","94.2","80.0","110.5"
"Lung Cancer","Males","Murrumbidgee LHD","17/18","91.4","77.7","107.1"
"Lung Cancer","Males","Murrumbidgee LHD","18/19","80.4","67.8","95.0"
"Lung Cancer","Males","Murrumbidgee LHD","19/20","87.6","74.6","102.4"
"Lung Cancer","Males","Murrumbidgee LHD","20/21","89.0","75.7","104.2"
"Lung Cancer","Males","Murrumbidgee LHD","21/22","93.6","79.9","109.2"
"Lung Cancer","Males","Western NSW LHD","01/02","126.9","108.5","147.6"
"Lung Cancer","Males","Western NSW LHD","02/03","134.7","114.8","157.0"
"Lung Cancer","Males","Western NSW LHD","03/04","120.5","102.7","140.7"
"Lung Cancer","Males","Western NSW LHD","04/05","119.7","102.0","139.5"
"Lung Cancer","Males","Western NSW LHD","05/06","111.1","93.8","130.6"
"Lung Cancer","Males","Western NSW LHD","06/07","103.1","87.4","121.1"
"Lung Cancer","Males","Western NSW LHD","07/08","95.3","79.9","112.9"
"Lung Cancer","Males","Western NSW LHD","08/09","101.7","86.2","119.3"
"Lung Cancer","Males","Western NSW LHD","09/10","82.0","68.5","97.4"
"Lung Cancer","Males","Western NSW LHD","10/11","102.1","87.0","119.3"
"Lung Cancer","Males","Western NSW LHD","11/12","84.7","71.3","100.1"
"Lung Cancer","Males","Western NSW LHD","12/13","88.9","75.2","104.6"
"Lung Cancer","Males","Western NSW LHD","13/14","91.1","77.4","106.6"
"Lung Cancer","Males","Western NSW LHD","14/15","81.9","69.0","96.6"
"Lung Cancer","Males","Western NSW LHD","15/16","69.2","57.3","82.9"
"Lung Cancer","Males","Western NSW LHD","16/17","86.5","73.4","101.4"
"Lung Cancer","Males","Western NSW LHD","17/18","91.7","78.1","107.2"
"Lung Cancer","Males","Western NSW LHD","18/19","87.4","74.1","102.5"
"Lung Cancer","Males","Western NSW LHD","19/20","80.9","68.5","95.1"
"Lung Cancer","Males","Western NSW LHD","20/21","75.2","63.5","88.6"
"Lung Cancer","Males","Western NSW LHD","21/22","71.0","59.5","84.3"
"Lung Cancer","Males","Far West LHD","01/02","121.8","77.1","184.1"
"Lung Cancer","Males","Far West LHD","02/03","155.6","104.1","224.6"
"Lung Cancer","Males","Far West LHD","03/04","175.8","120.0","249.6"
"Lung Cancer","Males","Far West LHD","04/05","158.5","101.5","235.5"
"Lung Cancer","Males","Far West LHD","05/06","173.8","117.9","248.0"
"Lung Cancer","Males","Far West LHD","06/07","132.2","86.2","195.7"
"Lung Cancer","Males","Far West LHD","07/08","108.6","68.4","166.0"
"Lung Cancer","Males","Far West LHD","08/09","49.1","23.4","92.9"
"Lung Cancer","Males","Far West LHD","09/10","82.1","47.2","134.8"
"Lung Cancer","Males","Far West LHD","10/11","124.3","79.2","187.5"
"Lung Cancer","Males","Far West LHD","11/12","59.6","31.5","105.6"
"Lung Cancer","Males","Far West LHD","12/13","113.8","73.9","170.4"
"Lung Cancer","Males","Far West LHD","13/14","44.9","21.4","86.5"
"Lung Cancer","Males","Far West LHD","14/15","81.5","48.8","131.4"
"Lung Cancer","Males","Far West LHD","15/16","157.2","107.3","224.7"
"Lung Cancer","Males","Far West LHD","16/17","41.8","19.9","81.9"
"Lung Cancer","Males","Far West LHD","17/18","51.1","26.3","93.8"
"Lung Cancer","Males","Far West LHD","18/19","115.0","73.9","173.7"
"Lung Cancer","Males","Far West LHD","19/20","85.5","50.3","138.9"
"Lung Cancer","Males","Far West LHD","20/21","126.6","77.6","195.7"
"Lung Cancer","Males","Far West LHD","21/22","70.7","37.1","124.5"
"Lung Cancer","Males","All LHDs","01/02","106.0","102.4","109.7"
"Lung Cancer","Males","All LHDs","02/03","101.0","97.5","104.6"
"Lung Cancer","Males","All LHDs","03/04","102.6","99.1","106.2"
"Lung Cancer","Males","All LHDs","04/05","101.4","98.0","105.0"
"Lung Cancer","Males","All LHDs","05/06","91.8","88.6","95.2"
"Lung Cancer","Males","All LHDs","06/07","94.5","91.3","97.9"
"Lung Cancer","Males","All LHDs","07/08","89.7","86.6","92.9"
"Lung Cancer","Males","All LHDs","08/09","87.3","84.2","90.4"
"Lung Cancer","Males","All LHDs","09/10","90.1","87.0","93.2"
"Lung Cancer","Males","All LHDs","10/11","77.8","75.0","80.7"
"Lung Cancer","Males","All LHDs","11/12","79.5","76.7","82.3"
"Lung Cancer","Males","All LHDs","12/13","79.2","76.4","82.0"
"Lung Cancer","Males","All LHDs","13/14","68.9","66.4","71.5"
"Lung Cancer","Males","All LHDs","14/15","70.5","67.9","73.1"
"Lung Cancer","Males","All LHDs","15/16","72.9","70.3","75.5"
"Lung Cancer","Males","All LHDs","16/17","71.6","69.1","74.1"
"Lung Cancer","Males","All LHDs","17/18","66.4","64.0","68.8"
"Lung Cancer","Males","All LHDs","18/19","66.1","63.7","68.5"
"Lung Cancer","Males","All LHDs","19/20","59.8","57.6","62.1"
"Lung Cancer","Males","All LHDs","20/21","57.9","55.8","60.1"
"Lung Cancer","Males","All LHDs","21/22","56.2","54.1","58.3"
"Lung Cancer","Females","Sydney LHD","01/02","33.1","26.3","41.1"
"Lung Cancer","Females","Sydney LHD","02/03","36.2","29.1","44.5"
"Lung Cancer","Females","Sydney LHD","03/04","39.4","32.0","48.1"
"Lung Cancer","Females","Sydney LHD","04/05","43.5","35.7","52.4"
"Lung Cancer","Females","Sydney LHD","05/06","47.6","39.6","56.6"
"Lung Cancer","Females","Sydney LHD","06/07","30.4","24.1","37.9"
"Lung Cancer","Females","Sydney LHD","07/08","33.1","26.6","40.8"
"Lung Cancer","Females","Sydney LHD","08/09","45.5","37.8","54.4"
"Lung Cancer","Females","Sydney LHD","09/10","44.1","36.7","52.6"
"Lung Cancer","Females","Sydney LHD","10/11","36.1","29.4","43.8"
"Lung Cancer","Females","Sydney LHD","11/12","38.5","31.6","46.4"
"Lung Cancer","Females","Sydney LHD","12/13","41.8","34.8","49.7"
"Lung Cancer","Females","Sydney LHD","13/14","34.0","27.9","41.1"
"Lung Cancer","Females","Sydney LHD","14/15","45.6","38.4","53.7"
"Lung Cancer","Females","Sydney LHD","15/16","36.0","29.8","43.2"
"Lung Cancer","Females","Sydney LHD","16/17","35.8","29.5","43.0"
"Lung Cancer","Females","Sydney LHD","17/18","37.9","31.6","45.1"
"Lung Cancer","Females","Sydney LHD","18/19","39.1","32.7","46.4"
"Lung Cancer","Females","Sydney LHD","19/20","30.8","25.2","37.4"
"Lung Cancer","Females","Sydney LHD","20/21","27.8","22.6","33.9"
"Lung Cancer","Females","Sydney LHD","21/22","35.7","29.9","42.4"
"Lung Cancer","Females","South Western Sydney LHD","01/02","53.0","45.7","61.1"
"Lung Cancer","Females","South Western Sydney LHD","02/03","45.7","39.0","53.3"
"Lung Cancer","Females","South Western Sydney LHD","03/04","59.7","51.9","68.3"
"Lung Cancer","Females","South Western Sydney LHD","04/05","41.0","34.8","48.1"
"Lung Cancer","Females","South Western Sydney LHD","05/06","50.5","43.6","58.2"
"Lung Cancer","Females","South Western Sydney LHD","06/07","55.4","48.3","63.3"
"Lung Cancer","Females","South Western Sydney LHD","07/08","52.3","45.5","59.8"
"Lung Cancer","Females","South Western Sydney LHD","08/09","78.6","70.4","87.6"
