"Respiratory disease hospitalisations by Disease type, Sex and LHD",,,,,,
Disease type,Sex,LHD,Period,"Rate per 100,000 population",LL 95% CI,UL 95% CI
Lung Cancer,Females,Mid North Coast LHD,10-Nov,57.3,45.5,71.6
Lung Cancer,Females,Mid North Coast LHD,11-Dec,63.9,52.1,78
Lung Cancer,Females,Mid North Coast LHD,Dec-13,54.7,43.3,68.5
Lung Cancer,Females,Mid North Coast LHD,13/14,49.6,39.3,62.2
Lung Cancer,Females,Mid North Coast LHD,14/15,48.3,38.7,60
Lung Cancer,Females,Mid North Coast LHD,15/16,51.8,40.5,65.6
Lung Cancer,Females,Mid North Coast LHD,16/17,62.3,50.6,76.2
Lung Cancer,Females,Mid North Coast LHD,17/18,44.2,34.9,55.5
Lung Cancer,Females,Mid North Coast LHD,18/19,49.4,39.6,61.4
Lung Cancer,Females,Mid North Coast LHD,19/20,53.7,43.7,65.8
Lung Cancer,Females,Mid North Coast LHD,20/21,54.4,44.3,66.6
Lung Cancer,Females,Mid North Coast LHD,21/22,72.4,60.6,86.4
Lung Cancer,Females,Southern NSW LHD,1-Feb,48,35.6,63.6
Lung Cancer,Females,Southern NSW LHD,2-Mar,45.3,33.3,60.5
Lung Cancer,Females,Southern NSW LHD,3-Apr,47.8,35.8,62.8
Lung Cancer,Females,Southern NSW LHD,4-May,25.1,16.7,36.6
Lung Cancer,Females,Southern NSW LHD,5-Jun,45.7,34.1,60.3
Lung Cancer,Females,Southern NSW LHD,6-Jul,36.9,26.7,50.1
Lung Cancer,Females,Southern NSW LHD,7-Aug,81.4,66,99.6
Lung Cancer,Females,Southern NSW LHD,8-Sep,46.5,35.3,60.4
Lung Cancer,Females,Southern NSW LHD,9-Oct,57.5,44.9,72.7
Lung Cancer,Females,Southern NSW LHD,10-Nov,67.6,54.2,83.7
Lung Cancer,Females,Southern NSW LHD,11-Dec,60.1,47.7,75
Lung Cancer,Females,Southern NSW LHD,Dec-13,41.6,31.4,54.3
Lung Cancer,Females,Southern NSW LHD,13/14,43.4,33.2,56.1
Lung Cancer,Females,Southern NSW LHD,14/15,43.7,33.7,56.2
Lung Cancer,Females,Southern NSW LHD,15/16,48.4,37.5,61.8
Lung Cancer,Females,Southern NSW LHD,16/17,60.1,48.4,74.2
Lung Cancer,Females,Southern NSW LHD,17/18,53.7,42.4,67.5
Lung Cancer,Females,Southern NSW LHD,18/19,45.5,35.8,57.5
Lung Cancer,Females,Southern NSW LHD,19/20,48.4,38.2,60.9
Lung Cancer,Females,Southern NSW LHD,20/21,32.8,24.8,43
Lung Cancer,Females,Southern NSW LHD,21/22,35.4,27.1,45.8
Lung Cancer,Females,Murrumbidgee LHD,1-Feb,66.8,53.7,82.1
Lung Cancer,Females,Murrumbidgee LHD,2-Mar,57.8,45.8,72.3
Lung Cancer,Females,Murrumbidgee LHD,3-Apr,63.6,51.1,78.4
Lung Cancer,Females,Murrumbidgee LHD,4-May,69.1,55.8,84.7
Lung Cancer,Females,Murrumbidgee LHD,5-Jun,78.8,64.7,95.3
Lung Cancer,Females,Murrumbidgee LHD,6-Jul,68.1,55.3,83.2
Lung Cancer,Females,Murrumbidgee LHD,7-Aug,58.6,47,72.4
Lung Cancer,Females,Murrumbidgee LHD,8-Sep,65.6,53.1,80.3
Lung Cancer,Females,Murrumbidgee LHD,9-Oct,62.7,50.5,77.1
Lung Cancer,Females,Murrumbidgee LHD,10-Nov,69.6,57.1,84.4
Lung Cancer,Females,Murrumbidgee LHD,11-Dec,60.2,48.6,73.9
Lung Cancer,Females,Murrumbidgee LHD,Dec-13,76.4,63.5,91.3
Lung Cancer,Females,Murrumbidgee LHD,13/14,62.5,51.2,75.7
Lung Cancer,Females,Murrumbidgee LHD,14/15,82.5,68.8,98.2
Lung Cancer,Females,Murrumbidgee LHD,15/16,73.9,61.6,88.3
Lung Cancer,Females,Murrumbidgee LHD,16/17,65.2,53.4,79.1
Lung Cancer,Females,Murrumbidgee LHD,17/18,79.2,66,94.5
Lung Cancer,Females,Murrumbidgee LHD,18/19,81.2,67.9,96.6
Lung Cancer,Females,Murrumbidgee LHD,19/20,87.3,73.9,102.6
Lung Cancer,Females,Murrumbidgee LHD,20/21,55.3,45,67.5
Lung Cancer,Females,Murrumbidgee LHD,21/22,57.6,47.3,69.8
Lung Cancer,Females,Western NSW LHD,1-Feb,44.7,34.7,56.9
Lung Cancer,Females,Western NSW LHD,2-Mar,49.6,39,62.2
Lung Cancer,Females,Western NSW LHD,3-Apr,44.2,34.2,56.4
Lung Cancer,Females,Western NSW LHD,4-May,59.3,47.5,73.2
Lung Cancer,Females,Western NSW LHD,5-Jun,56.5,45.2,69.9
Lung Cancer,Females,Western NSW LHD,6-Jul,62.6,50.6,76.6
Lung Cancer,Females,Western NSW LHD,7-Aug,71.6,58.8,86.5
Lung Cancer,Females,Western NSW LHD,8-Sep,60.2,48.7,73.7
Lung Cancer,Females,Western NSW LHD,9-Oct,55,44.1,67.9
Lung Cancer,Females,Western NSW LHD,10-Nov,65,53.2,78.6
Lung Cancer,Females,Western NSW LHD,11-Dec,54.6,44,67.1
Lung Cancer,Females,Western NSW LHD,Dec-13,52.7,42.5,64.8
Lung Cancer,Females,Western NSW LHD,13/14,50,40.2,61.6
Lung Cancer,Females,Western NSW LHD,14/15,39,30.4,49.4
Lung Cancer,Females,Western NSW LHD,15/16,63.9,52.7,77.1
Lung Cancer,Females,Western NSW LHD,16/17,73,60.6,87.2
Lung Cancer,Females,Western NSW LHD,17/18,51.5,41.6,63.2
Lung Cancer,Females,Western NSW LHD,18/19,77.9,66.1,91.5
Lung Cancer,Females,Western NSW LHD,19/20,57.8,47.5,69.8
Lung Cancer,Females,Western NSW LHD,20/21,73.3,61.5,87
Lung Cancer,Females,Western NSW LHD,21/22,48.6,39.4,59.5
Lung Cancer,Females,Far West LHD,1-Feb,77.8,43.4,129.7
Lung Cancer,Females,Far West LHD,2-Mar,142.8,95.4,206.8
Lung Cancer,Females,Far West LHD,3-Apr,108.3,66.7,167.3
Lung Cancer,Females,Far West LHD,4-May,58.9,31.2,103.5
Lung Cancer,Females,Far West LHD,5-Jun,62.8,33.4,109.8
Lung Cancer,Females,Far West LHD,6-Jul,43.4,19.8,85.1
Lung Cancer,Females,Far West LHD,7-Aug,35.5,14.2,75.7
Lung Cancer,Females,Far West LHD,8-Sep,75.1,43.5,123.5
Lung Cancer,Females,Far West LHD,9-Oct,83.6,49,135.6
Lung Cancer,Females,Far West LHD,10-Nov,86.4,53.1,136.3
Lung Cancer,Females,Far West LHD,11-Dec,63,33.3,110.7
Lung Cancer,Females,Far West LHD,Dec-13,81.5,48.3,132
Lung Cancer,Females,Far West LHD,13/14,34.3,13.7,74.1
Lung Cancer,Females,Far West LHD,14/15,26.7,9.8,62.7
Lung Cancer,Females,Far West LHD,15/16,85.9,47.9,143.5
Lung Cancer,Females,Far West LHD,16/17,50.5,26,92.8
Lung Cancer,Females,Far West LHD,17/18,31.1,12.2,69.4
Lung Cancer,Females,Far West LHD,18/19,33.3,14.4,70.8
Lung Cancer,Females,Far West LHD,19/20,12.9,2.7,44.2
Lung Cancer,Females,Far West LHD,20/21,60.1,32.4,106
Lung Cancer,Females,Far West LHD,21/22,74.4,41.9,125.9
Lung Cancer,Females,All LHDs,1-Feb,49.1,46.8,51.5
Lung Cancer,Females,All LHDs,2-Mar,46.9,44.7,49.2
Lung Cancer,Females,All LHDs,3-Apr,51.7,49.4,54.1
Lung Cancer,Females,All LHDs,4-May,50.5,48.2,52.8
Lung Cancer,Females,All LHDs,5-Jun,53.8,51.4,56.2
Lung Cancer,Females,All LHDs,6-Jul,50.8,48.5,53.1
Lung Cancer,Females,All LHDs,7-Aug,54.8,52.5,57.2
Lung Cancer,Females,All LHDs,8-Sep,58.6,56.3,61.1
Lung Cancer,Females,All LHDs,9-Oct,59.3,56.9,61.7
Lung Cancer,Females,All LHDs,10-Nov,52.9,50.7,55.2
Lung Cancer,Females,All LHDs,11-Dec,53.3,51.1,55.5
Lung Cancer,Females,All LHDs,Dec-13,51.1,49,53.2
Lung Cancer,Females,All LHDs,13/14,44.6,42.6,46.6
Lung Cancer,Females,All LHDs,14/15,47.6,45.6,49.7
Lung Cancer,Females,All LHDs,15/16,48.3,46.3,50.4
Lung Cancer,Females,All LHDs,16/17,48.6,46.6,50.6
Lung Cancer,Females,All LHDs,17/18,47.6,45.7,49.6
Lung Cancer,Females,All LHDs,18/19,49.4,47.5,51.4
Lung Cancer,Females,All LHDs,19/20,46,44.2,47.9
Lung Cancer,Females,All LHDs,20/21,45.8,44,47.7
Lung Cancer,Females,All LHDs,21/22,42.7,41,44.5
Lung Cancer,Persons,Sydney LHD,1-Feb,60.2,53.4,67.7
Lung Cancer,Persons,Sydney LHD,2-Mar,71.6,64.1,79.6
Lung Cancer,Persons,Sydney LHD,3-Apr,73.7,66.1,81.9
Lung Cancer,Persons,Sydney LHD,4-May,70.2,62.9,78.2
Lung Cancer,Persons,Sydney LHD,5-Jun,71,63.7,78.8
Lung Cancer,Persons,Sydney LHD,6-Jul,59.6,53,66.7
Lung Cancer,Persons,Sydney LHD,7-Aug,56.4,50.1,63.3
Lung Cancer,Persons,Sydney LHD,8-Sep,60.4,53.9,67.4
Lung Cancer,Persons,Sydney LHD,9-Oct,59.7,53.3,66.7
Lung Cancer,Persons,Sydney LHD,10-Nov,61.3,54.9,68.3
Lung Cancer,Persons,Sydney LHD,11-Dec,51.4,45.5,57.7
Lung Cancer,Persons,Sydney LHD,Dec-13,56.5,50.5,63
Lung Cancer,Persons,Sydney LHD,13/14,48.5,43.1,54.5
Lung Cancer,Persons,Sydney LHD,14/15,53.9,48.1,60.1
Lung Cancer,Persons,Sydney LHD,15/16,53.2,47.5,59.4
Lung Cancer,Persons,Sydney LHD,16/17,49.3,43.9,55.2
Lung Cancer,Persons,Sydney LHD,17/18,50.3,44.9,56.1
Lung Cancer,Persons,Sydney LHD,18/19,50.6,45.3,56.4
Lung Cancer,Persons,Sydney LHD,19/20,42.3,37.4,47.5
Lung Cancer,Persons,Sydney LHD,20/21,38.1,33.5,43.1
Lung Cancer,Persons,Sydney LHD,21/22,43.5,38.8,48.7
Lung Cancer,Persons,South Western Sydney LHD,1-Feb,90.7,83.5,98.3
Lung Cancer,Persons,South Western Sydney LHD,2-Mar,79.6,72.9,86.6
Lung Cancer,Persons,South Western Sydney LHD,3-Apr,91.6,84.5,99.2
Lung Cancer,Persons,South Western Sydney LHD,4-May,82.4,75.7,89.5
Lung Cancer,Persons,South Western Sydney LHD,5-Jun,74.1,67.8,80.7
Lung Cancer,Persons,South Western Sydney LHD,6-Jul,86.3,79.6,93.4
Lung Cancer,Persons,South Western Sydney LHD,7-Aug,77.4,71.2,84.1
Lung Cancer,Persons,South Western Sydney LHD,8-Sep,86.7,80.3,93.5
Lung Cancer,Persons,South Western Sydney LHD,9-Oct,99.9,93.1,107
Lung Cancer,Persons,South Western Sydney LHD,10-Nov,77.1,71.2,83.4
Lung Cancer,Persons,South Western Sydney LHD,11-Dec,78.5,72.7,84.6
Lung Cancer,Persons,South Western Sydney LHD,Dec-13,91.5,85.2,98.2
Lung Cancer,Persons,South Western Sydney LHD,13/14,54,49.2,59.1
Lung Cancer,Persons,South Western Sydney LHD,14/15,62.2,57.2,67.5
Lung Cancer,Persons,South Western Sydney LHD,15/16,60.2,55.3,65.3
Lung Cancer,Persons,South Western Sydney LHD,16/17,53.9,49.4,58.8
Lung Cancer,Persons,South Western Sydney LHD,17/18,50.2,46,54.8
Lung Cancer,Persons,South Western Sydney LHD,18/19,53.1,48.8,57.7
Lung Cancer,Persons,South Western Sydney LHD,19/20,52.4,48.1,56.9
Lung Cancer,Persons,South Western Sydney LHD,20/21,59,54.6,63.7
Lung Cancer,Persons,South Western Sydney LHD,21/22,54.8,50.7,59.3
Lung Cancer,Persons,South Eastern Sydney LHD,1-Feb,54.6,49.6,60
Lung Cancer,Persons,South Eastern Sydney LHD,2-Mar,53.5,48.6,58.8
Lung Cancer,Persons,South Eastern Sydney LHD,3-Apr,61.6,56.3,67.2
Lung Cancer,Persons,South Eastern Sydney LHD,4-May,65.3,59.8,71.1
Lung Cancer,Persons,South Eastern Sydney LHD,5-Jun,64.4,59,70.1
Lung Cancer,Persons,South Eastern Sydney LHD,6-Jul,60.8,55.6,66.4
Lung Cancer,Persons,South Eastern Sydney LHD,7-Aug,64.9,59.6,70.5
Lung Cancer,Persons,South Eastern Sydney LHD,8-Sep,54.7,49.9,59.9
Lung Cancer,Persons,South Eastern Sydney LHD,9-Oct,59.2,54.3,64.5
Lung Cancer,Persons,South Eastern Sydney LHD,10-Nov,63.3,58.1,68.7
Lung Cancer,Persons,South Eastern Sydney LHD,11-Dec,64.1,59,69.5
Lung Cancer,Persons,South Eastern Sydney LHD,Dec-13,63.4,58.3,68.9
Lung Cancer,Persons,South Eastern Sydney LHD,13/14,56.2,51.5,61.2
Lung Cancer,Persons,South Eastern Sydney LHD,14/15,55.1,50.4,60
Lung Cancer,Persons,South Eastern Sydney LHD,15/16,49.1,44.7,53.7
Lung Cancer,Persons,South Eastern Sydney LHD,16/17,50.4,46.1,55.1
Lung Cancer,Persons,South Eastern Sydney LHD,17/18,56.1,51.5,60.9
Lung Cancer,Persons,South Eastern Sydney LHD,18/19,47.4,43.2,51.8
Lung Cancer,Persons,South Eastern Sydney LHD,19/20,38.7,35,42.7
Lung Cancer,Persons,South Eastern Sydney LHD,20/21,41.3,37.5,45.3
Lung Cancer,Persons,South Eastern Sydney LHD,21/22,36.2,32.7,39.9
Lung Cancer,Persons,Illawarra Shoalhaven LHD,1-Feb,78.8,70.4,88
Lung Cancer,Persons,Illawarra Shoalhaven LHD,2-Mar,64.6,57.1,72.8
Lung Cancer,Persons,Illawarra Shoalhaven LHD,3-Apr,69.9,62.2,78.4
Lung Cancer,Persons,Illawarra Shoalhaven LHD,4-May,67.4,59.9,75.6
Lung Cancer,Persons,Illawarra Shoalhaven LHD,5-Jun,62.4,55.3,70.3
Lung Cancer,Persons,Illawarra Shoalhaven LHD,6-Jul,60.9,54,68.5
Lung Cancer,Persons,Illawarra Shoalhaven LHD,7-Aug,103.8,94.7,113.7
Lung Cancer,Persons,Illawarra Shoalhaven LHD,8-Sep,135.3,124.8,146.5
Lung Cancer,Persons,Illawarra Shoalhaven LHD,9-Oct,133.2,122.9,144.1
Lung Cancer,Persons,Illawarra Shoalhaven LHD,10-Nov,73.7,66.3,81.8
Lung Cancer,Persons,Illawarra Shoalhaven LHD,11-Dec,71.9,64.7,79.9
Lung Cancer,Persons,Illawarra Shoalhaven LHD,Dec-13,65.2,58.6,72.6
Lung Cancer,Persons,Illawarra Shoalhaven LHD,13/14,64,57.4,71.2
Lung Cancer,Persons,Illawarra Shoalhaven LHD,14/15,58.6,52.3,65.4
Lung Cancer,Persons,Illawarra Shoalhaven LHD,15/16,56.7,50.5,63.5
Lung Cancer,Persons,Illawarra Shoalhaven LHD,16/17,60.7,54.5,67.6
Lung Cancer,Persons,Illawarra Shoalhaven LHD,17/18,59.7,53.5,66.5
Lung Cancer,Persons,Illawarra Shoalhaven LHD,18/19,51.7,46,58.1
Lung Cancer,Persons,Illawarra Shoalhaven LHD,19/20,62.2,55.9,68.9
Lung Cancer,Persons,Illawarra Shoalhaven LHD,20/21,47.6,42.2,53.5
Lung Cancer,Persons,Illawarra Shoalhaven LHD,21/22,44.3,39,50.2
Lung Cancer,Persons,Western Sydney LHD,1-Feb,67.9,61.4,75
Lung Cancer,Persons,Western Sydney LHD,2-Mar,69,62.3,76.1
Lung Cancer,Persons,Western Sydney LHD,3-Apr,78.3,71.3,85.8
Lung Cancer,Persons,Western Sydney LHD,4-May,76.2,69.3,83.5
Lung Cancer,Persons,Western Sydney LHD,5-Jun,67.8,61.5,74.6
Lung Cancer,Persons,Western Sydney LHD,6-Jul,72,65.6,78.9
Lung Cancer,Persons,Western Sydney LHD,7-Aug,59,53.2,65.3
Lung Cancer,Persons,Western Sydney LHD,8-Sep,57.6,52,63.7
Lung Cancer,Persons,Western Sydney LHD,9-Oct,62.1,56.3,68.4
Lung Cancer,Persons,Western Sydney LHD,10-Nov,48.2,43.2,53.5
Lung Cancer,Persons,Western Sydney LHD,11-Dec,53,47.9,58.6
Lung Cancer,Persons,Western Sydney LHD,Dec-13,53.1,48,58.6
Lung Cancer,Persons,Western Sydney LHD,13/14,49.7,44.9,54.9
Lung Cancer,Persons,Western Sydney LHD,14/15,56,50.9,61.4
Lung Cancer,Persons,Western Sydney LHD,15/16,54,49.1,59.3
Lung Cancer,Persons,Western Sydney LHD,16/17,52.7,48,57.9
Lung Cancer,Persons,Western Sydney LHD,17/18,49.3,44.8,54.2
Lung Cancer,Persons,Western Sydney LHD,18/19,55.8,51,60.9
Lung Cancer,Persons,Western Sydney LHD,19/20,49.2,44.8,53.8
Lung Cancer,Persons,Western Sydney LHD,20/21,48.9,44.6,53.5
Lung Cancer,Persons,Western Sydney LHD,21/22,42.9,39,47.2
Lung Cancer,Persons,Nepean Blue Mountains LHD,1-Feb,88.1,77.2,100
Lung Cancer,Persons,Nepean Blue Mountains LHD,2-Mar,95.7,84.6,107.8
Lung Cancer,Persons,Nepean Blue Mountains LHD,3-Apr,93.1,82.1,105
Lung Cancer,Persons,Nepean Blue Mountains LHD,4-May,91.7,80.7,103.6
Lung Cancer,Persons,Nepean Blue Mountains LHD,5-Jun,73.8,64,84.6
Lung Cancer,Persons,Nepean Blue Mountains LHD,6-Jul,61.2,52.6,70.8
Lung Cancer,Persons,Nepean Blue Mountains LHD,7-Aug,75.7,66.1,86.3
Lung Cancer,Persons,Nepean Blue Mountains LHD,8-Sep,82.8,72.9,93.6
Lung Cancer,Persons,Nepean Blue Mountains LHD,9-Oct,75.4,66,85.8
Lung Cancer,Persons,Nepean Blue Mountains LHD,10-Nov,42.5,35.7,50.2
Lung Cancer,Persons,Nepean Blue Mountains LHD,11-Dec,60.4,52.3,69.4
Lung Cancer,Persons,Nepean Blue Mountains LHD,Dec-13,51.4,44.2,59.4
Lung Cancer,Persons,Nepean Blue Mountains LHD,13/14,51.5,44.3,59.6
Lung Cancer,Persons,Nepean Blue Mountains LHD,14/15,45.7,39.1,53.2
Lung Cancer,Persons,Nepean Blue Mountains LHD,15/16,43.1,36.8,50.2
Lung Cancer,Persons,Nepean Blue Mountains LHD,16/17,47.7,41.2,55
Lung Cancer,Persons,Nepean Blue Mountains LHD,17/18,49.4,42.7,56.8
Lung Cancer,Persons,Nepean Blue Mountains LHD,18/19,43.5,37.3,50.3
Lung Cancer,Persons,Nepean Blue Mountains LHD,19/20,44.1,38.1,50.8
Lung Cancer,Persons,Nepean Blue Mountains LHD,20/21,55.1,48.5,62.5
Lung Cancer,Persons,Nepean Blue Mountains LHD,21/22,43.3,37.6,49.7
Lung Cancer,Persons,Northern Sydney LHD,1-Feb,59.2,54.2,64.7
Lung Cancer,Persons,Northern Sydney LHD,2-Mar,55.9,51,61.2
Lung Cancer,Persons,Northern Sydney LHD,3-Apr,64.5,59.2,70.1
Lung Cancer,Persons,Northern Sydney LHD,4-May,59,54,64.4
Lung Cancer,Persons,Northern Sydney LHD,5-Jun,60.3,55.3,65.8
Lung Cancer,Persons,Northern Sydney LHD,6-Jul,58.4,53.5,63.7
Lung Cancer,Persons,Northern Sydney LHD,7-Aug,58,53.2,63.2
Lung Cancer,Persons,Northern Sydney LHD,8-Sep,53.9,49.3,58.9
Lung Cancer,Persons,Northern Sydney LHD,9-Oct,63.1,58.1,68.5
Lung Cancer,Persons,Northern Sydney LHD,10-Nov,60.2,55.4,65.4
Lung Cancer,Persons,Northern Sydney LHD,11-Dec,60.8,56,65.9
Lung Cancer,Persons,Northern Sydney LHD,Dec-13,56.5,51.9,61.5
Lung Cancer,Persons,Northern Sydney LHD,13/14,45.4,41.4,49.7
Lung Cancer,Persons,Northern Sydney LHD,14/15,52.1,47.8,56.7
Lung Cancer,Persons,Northern Sydney LHD,15/16,65.2,60.3,70.3
Lung Cancer,Persons,Northern Sydney LHD,16/17,62.5,57.8,67.5
Lung Cancer,Persons,Northern Sydney LHD,17/18,47,43,51.2
Lung Cancer,Persons,Northern Sydney LHD,18/19,48.5,44.5,52.8
Lung Cancer,Persons,Northern Sydney LHD,19/20,41.5,37.9,45.4
Lung Cancer,Persons,Northern Sydney LHD,20/21,41.2,37.6,45
Lung Cancer,Persons,Northern Sydney LHD,21/22,39.8,36.3,43.5
Lung Cancer,Persons,Central Coast LHD,1-Feb,98.8,88.9,109.4
Lung Cancer,Persons,Central Coast LHD,2-Mar,76.9,68.2,86.4
Lung Cancer,Persons,Central Coast LHD,3-Apr,70.9,62.6,80
Lung Cancer,Persons,Central Coast LHD,4-May,78.9,70.2,88.5
Lung Cancer,Persons,Central Coast LHD,5-Jun,72,63.8,81.1
Lung Cancer,Persons,Central Coast LHD,6-Jul,83.1,74.3,92.7
Lung Cancer,Persons,Central Coast LHD,7-Aug,78.3,69.8,87.5
Lung Cancer,Persons,Central Coast LHD,8-Sep,77.3,68.8,86.6
Lung Cancer,Persons,Central Coast LHD,9-Oct,66.5,58.9,74.8
Lung Cancer,Persons,Central Coast LHD,10-Nov,55.1,48.2,62.8
Lung Cancer,Persons,Central Coast LHD,11-Dec,55.1,48.3,62.7
Lung Cancer,Persons,Central Coast LHD,Dec-13,42.2,36.3,48.8
Lung Cancer,Persons,Central Coast LHD,13/14,45.3,39.2,52.1
Lung Cancer,Persons,Central Coast LHD,14/15,48.9,42.4,56.1
Lung Cancer,Persons,Central Coast LHD,15/16,52.5,46.1,59.6
Lung Cancer,Persons,Central Coast LHD,16/17,58.8,52.2,66.2
Lung Cancer,Persons,Central Coast LHD,17/18,57.3,50.6,64.6
Lung Cancer,Persons,Central Coast LHD,18/19,55,48.5,62.2
Lung Cancer,Persons,Central Coast LHD,19/20,45.8,40.1,52.2
Lung Cancer,Persons,Central Coast LHD,20/21,56.6,50.4,63.4
Lung Cancer,Persons,Central Coast LHD,21/22,50.7,44.9,57.2
Lung Cancer,Persons,Hunter New England LHD,1-Feb,80.4,74.7,86.4
Lung Cancer,Persons,Hunter New England LHD,2-Mar,75,69.6,80.7
Lung Cancer,Persons,Hunter New England LHD,3-Apr,78.6,73.1,84.5
Lung Cancer,Persons,Hunter New England LHD,4-May,72.3,67.1,77.8
Lung Cancer,Persons,Hunter New England LHD,5-Jun,69.3,64.2,74.7
Lung Cancer,Persons,Hunter New England LHD,6-Jul,76.2,70.9,81.8
Lung Cancer,Persons,Hunter New England LHD,7-Aug,73,67.8,78.4
Lung Cancer,Persons,Hunter New England LHD,8-Sep,69.1,64.2,74.4
Lung Cancer,Persons,Hunter New England LHD,9-Oct,68.6,63.7,73.8
Lung Cancer,Persons,Hunter New England LHD,10-Nov,62.3,57.8,67.2
Lung Cancer,Persons,Hunter New England LHD,11-Dec,64.8,60.2,69.7
Lung Cancer,Persons,Hunter New England LHD,Dec-13,60.6,56.2,65.3
Lung Cancer,Persons,Hunter New England LHD,13/14,56.9,52.6,61.4
Lung Cancer,Persons,Hunter New England LHD,14/15,62.5,58.1,67.2
Lung Cancer,Persons,Hunter New England LHD,15/16,61,56.7,65.6
Lung Cancer,Persons,Hunter New England LHD,16/17,58.2,54,62.6
Lung Cancer,Persons,Hunter New England LHD,17/18,57.5,53.4,61.8
Lung Cancer,Persons,Hunter New England LHD,18/19,62,57.7,66.5
Lung Cancer,Persons,Hunter New England LHD,19/20,56.7,52.7,61
Lung Cancer,Persons,Hunter New England LHD,20/21,51.9,48.1,55.9
Lung Cancer,Persons,Hunter New England LHD,21/22,52.1,48.4,56.1
Lung Cancer,Persons,Northern NSW LHD,1-Feb,75.7,66.5,85.9
Lung Cancer,Persons,Northern NSW LHD,2-Mar,55.8,48.1,64.4
Lung Cancer,Persons,Northern NSW LHD,3-Apr,54,46.4,62.5
Lung Cancer,Persons,Northern NSW LHD,4-May,66.2,57.9,75.4
Lung Cancer,Persons,Northern NSW LHD,5-Jun,77.8,68.9,87.5
Lung Cancer,Persons,Northern NSW LHD,6-Jul,66.6,58.6,75.6
Lung Cancer,Persons,Northern NSW LHD,7-Aug,64.4,56.5,73.2
Lung Cancer,Persons,Northern NSW LHD,8-Sep,59.2,51.6,67.6
Lung Cancer,Persons,Northern NSW LHD,9-Oct,53.8,46.8,61.7
Lung Cancer,Persons,Northern NSW LHD,10-Nov,60.6,53.2,69
Lung Cancer,Persons,Northern NSW LHD,11-Dec,57.2,49.9,65.3
Lung Cancer,Persons,Northern NSW LHD,Dec-13,62.2,54.9,70.4
Lung Cancer,Persons,Northern NSW LHD,13/14,69.5,61.9,78
Lung Cancer,Persons,Northern NSW LHD,14/15,62.3,55.2,70.2
Lung Cancer,Persons,Northern NSW LHD,15/16,73.8,65.9,82.4
Lung Cancer,Persons,Northern NSW LHD,16/17,68.7,61.3,76.9
Lung Cancer,Persons,Northern NSW LHD,17/18,72.4,64.6,80.9
Lung Cancer,Persons,Northern NSW LHD,18/19,76.8,68.7,85.7
Lung Cancer,Persons,Northern NSW LHD,19/20,65.3,58.1,73.3
Lung Cancer,Persons,Northern NSW LHD,20/21,60.6,53.9,68.1
Lung Cancer,Persons,Northern NSW LHD,21/22,55.9,49.3,63.3
Lung Cancer,Persons,Mid North Coast LHD,1-Feb,78.5,67.7,90.7
Lung Cancer,Persons,Mid North Coast LHD,2-Mar,98.5,86.7,111.6
Lung Cancer,Persons,Mid North Coast LHD,3-Apr,89.8,78.5,102.5
Lung Cancer,Persons,Mid North Coast LHD,4-May,98,86.6,110.7
Lung Cancer,Persons,Mid North Coast LHD,5-Jun,74.9,65,86.1
Lung Cancer,Persons,Mid North Coast LHD,6-Jul,64.8,55.8,75.1
Lung Cancer,Persons,Mid North Coast LHD,7-Aug,51.9,44.1,61.1
Lung Cancer,Persons,Mid North Coast LHD,8-Sep,71,61.4,81.8
Lung Cancer,Persons,Mid North Coast LHD,9-Oct,55.2,47.1,64.5
Lung Cancer,Persons,Mid North Coast LHD,10-Nov,68.1,58.9,78.5
Lung Cancer,Persons,Mid North Coast LHD,11-Dec,76.8,67.3,87.4
Lung Cancer,Persons,Mid North Coast LHD,Dec-13,68,59,78.2
Lung Cancer,Persons,Mid North Coast LHD,13/14,59.1,50.9,68.4
Lung Cancer,Persons,Mid North Coast LHD,14/15,59.6,51.6,68.8
Lung Cancer,Persons,Mid North Coast LHD,15/16,69.9,60.7,80.3
Lung Cancer,Persons,Mid North Coast LHD,16/17,75.5,66.3,85.8
Lung Cancer,Persons,Mid North Coast LHD,17/18,58.5,50.7,67.4
Lung Cancer,Persons,Mid North Coast LHD,18/19,73.1,64.4,83
Lung Cancer,Persons,Mid North Coast LHD,19/20,73.1,64.4,82.9
Lung Cancer,Persons,Mid North Coast LHD,20/21,55.7,48.3,64.2
Lung Cancer,Persons,Mid North Coast LHD,21/22,68.2,60,77.5
Lung Cancer,Persons,Southern NSW LHD,1-Feb,71.8,60.7,84.4
Lung Cancer,Persons,Southern NSW LHD,2-Mar,65.5,55,77.5
Lung Cancer,Persons,Southern NSW LHD,3-Apr,60.5,50.5,72
Lung Cancer,Persons,Southern NSW LHD,4-May,49.2,40.3,59.7
Lung Cancer,Persons,Southern NSW LHD,5-Jun,65.1,54.9,76.7
Lung Cancer,Persons,Southern NSW LHD,6-Jul,72.4,61.8,84.4
Lung Cancer,Persons,Southern NSW LHD,7-Aug,94.9,82.8,108.4
Lung Cancer,Persons,Southern NSW LHD,8-Sep,50.4,41.9,60.3
Lung Cancer,Persons,Southern NSW LHD,9-Oct,97.9,86,111.1
Lung Cancer,Persons,Southern NSW LHD,10-Nov,74.9,64.7,86.4
Lung Cancer,Persons,Southern NSW LHD,11-Dec,78,67.7,89.5
